,Species,Country.of.Origin,Harvest.Year,Variety,Processing.Method,Category.One.Defects,Quakers,Color,Category.Two.Defects,altitude_mean_meters,Total.Cup.Points
1093,Arabica,Ethiopia,2010,Caturra,Washed / Wet,0,0.0,Green,1,1775.0305449954915,6.0
1094,Arabica,Brazil,2018,Catuai,Natural / Dry,0,1.0,Green,1,995.0,6.0
1095,Arabica,Honduras,2016,Caturra,Natural / Dry,0,0.0,Green,4,1400.0,6.0
1096,Arabica,Mexico,2016,Caturra,Washed / Wet,0,0.0,Green,2,1600.0,6.0
1097,Arabica,Myanmar,2015,Other,Natural / Dry,1,0.0,Green,26,914.4,6.0
1098,Arabica,Myanmar,2014,Catuai,Natural / Dry,0,0.0,Green,1,4287.0,6.0
1099,Arabica,Nicaragua,2015,Caturra,Washed / Wet,0,0.0,Green,2,900.0,6.0
1100,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,4,0.0,Green,13,1775.0305449954915,6.0
1101,Arabica,Colombia,2012,Typica,Washed / Wet,0,0.0,Green,0,1775.0305449954915,6.0
1102,Arabica,Taiwan,2014,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,700.0,6.0
1103,Arabica,Guatemala,2012,Caturra,Washed / Wet,1,0.0,Green,12,1400.0,6.0
1104,Arabica,Mexico,2012,Caturra,Washed / Wet,2,0.0,Green,8,808.0,6.0
1105,Arabica,Vietnam,2017,Catimor,Other,0,0.0,Green,2,1550.0,6.0
1106,Arabica,Nicaragua,2015,Caturra,Washed / Wet,0,0.0,Green,2,1187.5,6.0
1107,Arabica,Honduras,2015,Catuai,Washed / Wet,0,0.0,Green,0,1400.0,6.0
1108,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,2,1310.64,6.0
1109,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,2,1250.0,6.0
1110,Arabica,Mexico,2012,Typica,Washed / Wet,1,0.0,Green,2,1550.0,6.0
1111,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,12,1000.0,6.0
1112,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,5,1310.64,6.0
1113,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,12,0.0,Green,1,1775.0305449954915,6.0
1114,Arabica,Brazil,2018,Bourbon,Pulped natural / honey,0,0.0,Green,5,1100.0,6.0
1115,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,850.0,6.0
1116,Arabica,Nicaragua,2013,Caturra,Natural / Dry,0,0.0,Green,4,1775.0305449954915,6.0
1117,Arabica,Taiwan,2014,Typica,Other,0,0.0,Green,0,200.0,6.0
1118,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,150.0,6.0
1119,Arabica,Taiwan,2014,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,250.0,6.0
1120,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1300.0,6.0
1121,Arabica,Mexico,2012,Typica,Washed / Wet,1,0.0,Green,17,1300.0,6.0
1122,Arabica,Nicaragua,2017,Caturra,Washed / Wet,0,0.0,Green,5,1250.0,6.0
1123,Arabica,Myanmar,2015,Other,Washed / Wet,0,0.0,Green,4,3845.0,6.0
1124,Arabica,Mexico,2014,Typica,Washed / Wet,0,0.0,Green,2,1400.0,6.0
1125,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Green,0,250.0,6.0
1126,Arabica,Thailand,2012,Caturra,Washed / Wet,0,0.0,Green,0,800.0,6.0
1127,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,9,1250.0,6.0
1128,Arabica,Mexico,2012,Other,Washed / Wet,0,0.0,Green,12,1100.0,6.0
1129,Arabica,Ethiopia,2010,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,6.0
1130,Arabica,Colombia,2015,Caturra,Washed / Wet,0,0.0,Green,1,1775.0305449954915,6.0
1131,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,1,0.0,Green,3,1775.0305449954915,6.0
1132,Arabica,Mexico,2013,Bourbon,Washed / Wet,0,0.0,Green,4,1300.0,6.0
1133,Arabica,Mexico,2012,Other,Washed / Wet,1,0.0,Green,7,1100.0,6.0
1134,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,0,1100.0,6.0
1135,Arabica,Mexico,2012,Catuai,Washed / Wet,0,0.0,Green,3,1100.0,6.0
1136,Arabica,Mexico,2012,Typica,Natural / Dry,0,0.0,Green,6,1250.0,6.0
1137,Arabica,Mexico,2012,Mundo Novo,Washed / Wet,0,0.0,Green,0,1250.0,6.0
1138,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,3,0.0,Green,0,1775.0305449954915,6.0
1139,Arabica,Kenya,2017,SL34,Washed / Wet,0,1.0,Green,5,1500.0,6.0
1140,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,2,1700.0,6.0
1141,Arabica,Nicaragua,2014,Caturra,Washed / Wet,0,0.0,Green,0,1250.0,6.0
1142,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,3,1300.0,6.0
1143,Arabica,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,7,0.0,Blue-Green,10,1775.0305449954915,6.0
1144,Arabica,Guatemala,2016,Bourbon,Washed / Wet,0,4.0,Green,1,190164.0,6.0
1145,Arabica,Taiwan,2014,Typica,Natural / Dry,0,0.0,Green,0,1000.0,6.0
1146,Arabica,Taiwan,2013,Typica,Washed / Wet,0,0.0,Blue-Green,0,600.0,6.0
1147,Arabica,Thailand,2013,Caturra,Washed / Wet,0,0.0,Green,0,800.0,6.0
1148,Arabica,Peru,2013,Caturra,Washed / Wet,1,0.0,Green,2,1775.0305449954915,6.0
1149,Arabica,Costa Rica,2013,Catuai,Washed / Wet,0,0.0,Bluish-Green,4,1100.0,6.0
1150,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,4,1400.0,6.0
1151,Arabica,Mexico,2013,Bourbon,Washed / Wet,0,0.0,Green,4,1022.0,6.0
1152,Arabica,Mexico,2013,Bourbon,Washed / Wet,0,0.0,Green,5,1300.0,6.0
1153,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,0,1450.0,6.0
1154,Arabica,Mexico,2012,Typica,Washed / Wet,1,0.0,Green,22,1050.0,6.0
1155,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,4,1775.0305449954915,6.0
1156,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,7,1100.0,6.0
1157,Arabica,Guatemala,2016,Bourbon,Washed / Wet,0,2.0,Green,1,1219.2,6.0
1158,Arabica,El Salvador,2016,Bourbon,Washed / Wet,0,0.0,Bluish-Green,12,1250.0,6.0
1159,Arabica,Thailand,2013,Caturra,Washed / Wet,0,0.0,Blue-Green,0,800.0,6.0
1160,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,6,1310.64,6.0
1161,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,6,1400.0,6.0
1162,Arabica,Mexico,2012,Caturra,Washed / Wet,5,0.0,Green,6,975.0,6.0
1163,Arabica,Mexico,2012,Mundo Novo,Washed / Wet,0,0.0,Green,9,1264.0,6.0
1164,Arabica,Thailand,2012,Peaberry,Washed / Wet,1,0.0,Green,0,1775.0305449954915,6.0
1165,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,11,1250.0,6.0
1166,Arabica,Mexico,2012,Caturra,Washed / Wet,0,0.0,Green,5,1550.0,6.0
1167,Arabica,Colombia,2010,Caturra,Washed / Wet,0,0.0,Green,4,1800.0,6.0
1168,Arabica,Guatemala,2010,Caturra,Washed / Wet,1,0.0,Green,19,1325.88,6.0
1169,Arabica,Nicaragua,2015,Caturra,Natural / Dry,0,0.0,Green,6,1050.0,6.0
1170,Arabica,Taiwan,2014,Typica,Natural / Dry,0,0.0,Green,1,700.0,6.0
1171,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,2,1550.0,6.0
1172,Arabica,Mexico,2012,Caturra,Washed / Wet,1,0.0,Green,20,1550.0,6.0
1173,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Bluish-Green,5,1100.0,6.0
1174,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,2,1219.2,6.0
1175,Arabica,Guatemala,2014,Other,Washed / Wet,1,0.0,Green,4,1219.2,6.0
1176,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,30,800.0,6.0
1177,Arabica,Cote d?Ivoire,2016,Caturra,Washed / Wet,1,0.0,Bluish-Green,2,200.0,6.0
1178,Arabica,Colombia,2013,Caturra,Washed / Wet,0,0.0,Green,3,1200.0,6.0
1179,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,23,950.0,6.0
1180,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,19,750.0,6.0
1181,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,6,1775.0305449954915,6.0
1182,Arabica,Taiwan,2014,Typica,Washed / Wet,0,0.0,Blue-Green,0,850.0,6.0
1183,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,10,1000.0,6.0
1184,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,0,1219.2,6.0
1185,Arabica,Honduras,2017,Catuai,Washed / Wet,0,0.0,Green,5,1650.0,6.0
1186,Arabica,Guatemala,2016,Bourbon,Washed / Wet,0,8.0,Green,6,1320.0,6.0
1187,Arabica,Guatemala,2015,Catuai,Washed / Wet,0,0.0,Green,6,1550.0,6.0
1188,Arabica,Costa Rica,2012,Catuai,Washed / Wet,5,0.0,Green,20,1775.0305449954915,6.0
1189,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,8,1550.0,6.0
1190,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,34,1450.0,6.0
1191,Arabica,Mexico,2009,Typica,Washed / Wet,0,0.0,Green,8,1200.0,6.0
1192,Arabica,Guatemala,2017,Bourbon,Washed / Wet,0,0.0,Green,1,1700.0,6.0
1193,Arabica,United States (Puerto Rico),2013,Other,Washed / Wet,0,0.0,Green,0,853.44,6.0
1194,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,2,1500.0,6.0
1195,Arabica,Mexico,2012,Mundo Novo,Washed / Wet,0,0.0,Green,45,1100.0,6.0
1196,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Bluish-Green,0,1200.0,6.0
1197,Arabica,Mexico,2012,Caturra,Washed / Wet,0,0.0,Green,3,1775.0305449954915,6.0
1198,Arabica,Guatemala,2014,Other,Washed / Wet,0,0.0,Green,3,1219.2,6.0
1199,Arabica,Honduras,2014,Pacas,Washed / Wet,0,0.0,Green,12,1350.0,6.0
1200,Arabica,Peru,2012,Typica,Washed / Wet,0,0.0,Green,4,1400.0,6.0
1201,Arabica,Mexico,2012,Mundo Novo,Natural / Dry,0,0.0,Green,12,1300.0,6.0
1202,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,3,0.0,Green,17,1550.0,6.0
1203,Arabica,Mexico,2012,Typica,Washed / Wet,7,0.0,Green,38,12.0,6.0
1204,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,8,1300.0,6.0
1205,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1400.0,6.0
1206,Arabica,Nicaragua,2016,Caturra,Other,0,2.0,Green,4,1100.0,6.0
1207,Arabica,United States (Hawaii),2013,Caturra,Natural / Dry,5,0.0,Green,8,1775.0305449954915,6.0
1208,Arabica,Guatemala,2013,Bourbon,Washed / Wet,1,0.0,Green,8,1310.64,6.0
1209,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1320.0,6.0
1210,Arabica,Mexico,2012,Typica,Semi-washed / Semi-pulped,0,0.0,Green,0,1250.0,6.0
1211,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,0,1350.0,6.0
1212,Arabica,China,2013,Typica,Washed / Wet,0,0.0,Green,5,1850.0,6.0
1213,Arabica,Mexico,2012,Caturra,Washed / Wet,0,0.0,Green,2,1150.0,6.0
1214,Arabica,Nicaragua,2016,Caturra,Washed / Wet,1,5.0,Green,7,1775.0305449954915,6.0
1215,Arabica,Nicaragua,2014,Caturra,Natural / Dry,1,0.0,Green,1,1775.0305449954915,6.0
1216,Arabica,Guatemala,2014,Other,Washed / Wet,0,0.0,Green,3,1219.2,6.0
1217,Arabica,Taiwan,2013,Typica,Washed / Wet,0,0.0,Green,0,800.0,6.0
1218,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1400.0,6.0
1219,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,1,1300.0,6.0
1220,Arabica,United States (Hawaii),2012,Caturra,Washed / Wet,0,0.0,Green,0,1775.0305449954915,6.0
1221,Arabica,Mexico,2014,Bourbon,Washed / Wet,0,0.0,Green,0,1600.0,6.0
1222,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,14,1400.0,6.0
1223,Arabica,Mexico,2012,Caturra,Washed / Wet,1,0.0,Green,3,1200.0,6.0
1224,Arabica,Brazil,2015,Catuai,Natural / Dry,3,0.0,Green,4,1775.0305449954915,6.0
1225,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,0,1500.0,6.0
1226,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,0,0.0,Bluish-Green,0,1775.0305449954915,6.0
1227,Arabica,Guatemala,2014,Other,Washed / Wet,0,0.0,Green,2,1219.2,6.0
1228,Arabica,Guatemala,2012,Bourbon,Washed / Wet,1,0.0,Green,4,1310.64,6.0
1229,Arabica,Mexico,2012,Typica,Natural / Dry,31,0.0,Green,47,1300.0,6.0
1230,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,9,1775.0305449954915,6.0
1231,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,2,0.0,Green,8,1775.0305449954915,5.0
1232,Arabica,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,4,0.0,Green,31,1775.0305449954915,5.0
1233,Arabica,Indonesia,2016,Java,Washed / Wet,0,0.0,Green,1,1300.0,5.0
1234,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,3,1050.0,5.0
1235,Arabica,Taiwan,2016,Yellow Bourbon,Washed / Wet,3,0.0,Green,4,650.0,5.0
1236,Arabica,Honduras,2014,Pacas,Natural / Dry,2,0.0,Green,6,1350.0,5.0
1237,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,2,0.0,Green,3,1775.0305449954915,5.0
1238,Arabica,Guatemala,2014,Other,Washed / Wet,1,0.0,Green,2,1219.2,5.0
1239,Arabica,China,2013,Typica,Washed / Wet,0,0.0,Green,28,1200.0,5.0
1240,Arabica,Guatemala,2013,Bourbon,Washed / Wet,3,0.0,Green,9,1310.64,5.0
1241,Arabica,Mexico,2012,Other,Washed / Wet,2,0.0,Green,7,850.0,5.0
1242,Arabica,Colombia,2012,Caturra,Washed / Wet,1,0.0,Green,3,1775.0305449954915,5.0
1243,Arabica,Costa Rica,2014,Caturra,Washed / Wet,2,0.0,Green,4,1200.0,5.0
1244,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,3,1248.0,5.0
1245,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,7,1775.0305449954915,5.0
1246,Arabica,Nicaragua,2016,Caturra,Washed / Wet,0,0.0,Bluish-Green,0,1000.0,5.0
1247,Arabica,Brazil,2014,Caturra,Washed / Wet,0,0.0,Green,2,1775.0305449954915,5.0
1248,Arabica,Guatemala,2013,Bourbon,Washed / Wet,0,0.0,Green,2,1310.64,5.0
1249,Arabica,Taiwan,2012,Typica,Washed / Wet,0,0.0,Bluish-Green,0,775.0,5.0
1250,Arabica,United States (Hawaii),2013,Caturra,Natural / Dry,1,0.0,Green,5,1775.0305449954915,5.0
1251,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,3,1300.0,5.0
1252,Arabica,Guatemala,2013,Bourbon,Washed / Wet,2,0.0,Green,15,1310.64,5.0
1253,Arabica,Brazil,2018,Bourbon,Natural / Dry,0,0.0,Green,3,890.0,5.0
1254,Arabica,Guatemala,2014,Other,Washed / Wet,1,0.0,Green,2,1219.2,5.0
1255,Arabica,Mexico,2012,Typica,Washed / Wet,4,0.0,Green,5,1500.0,5.0
1256,Arabica,Haiti,2013,Typica,Washed / Wet,0,0.0,Green,1,825.0,5.0
1257,Arabica,United States (Hawaii),2013,Caturra,Natural / Dry,1,0.0,Green,5,1775.0305449954915,5.0
1258,Arabica,Mexico,2012,Other,Washed / Wet,1,0.0,Green,11,1200.0,5.0
1259,Arabica,Peru,2014,Caturra,Washed / Wet,7,0.0,Green,9,1200.0,5.0
1260,Arabica,India,2016,Caturra,Natural / Dry,0,7.0,Green,0,1775.0305449954915,5.0
1261,Arabica,Mexico,2009,Typica,Washed / Wet,0,0.0,Green,0,1200.0,5.0
1262,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,4,1775.0305449954915,5.0
1263,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,14,1100.0,5.0
1264,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,8,1310.64,5.0
1265,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,5,1775.0305449954915,5.0
1266,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,0,0.0,Green,0,1775.0305449954915,5.0
1267,Arabica,United States (Hawaii),2013,Caturra,Natural / Dry,0,0.0,Bluish-Green,3,1775.0305449954915,5.0
1268,Arabica,Mexico,2012,Typica,Washed / Wet,2,0.0,Green,4,1400.0,5.0
1269,Arabica,Indonesia,2011,Other,Natural / Dry,4,0.0,Green,26,3500.0,5.0
1270,Arabica,Mexico,2012,Bourbon,Washed / Wet,0,0.0,Green,12,1250.0,5.0
1271,Arabica,Honduras,2014,Pacas,Natural / Dry,0,0.0,Green,7,1350.0,5.0
1272,Arabica,Philippines,2012,Caturra,Washed / Wet,0,0.0,Green,2,1000.0,5.0
1273,Arabica,Brazil,2018,Caturra,Natural / Dry,0,1.0,Green,6,1775.0305449954915,5.0
1274,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,15,1310.64,5.0
1275,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,10,1775.0305449954915,5.0
1276,Arabica,Mexico,2012,Pacamara,Washed / Wet,4,0.0,Green,20,1100.0,5.0
1277,Arabica,Mexico,2012,Mundo Novo,Washed / Wet,0,0.0,Green,20,1200.0,4.0
1278,Arabica,Mexico,2012,Other,Washed / Wet,0,0.0,Green,8,1100.0,4.0
1279,Arabica,Mexico,2012,Typica,Washed / Wet,23,0.0,Bluish-Green,29,1280.0,4.0
1280,Arabica,Mexico,2012,Typica,Washed / Wet,15,0.0,Green,7,850.0,4.0
1281,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,6,1500.0,4.0
1282,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,30,1250.0,4.0
1283,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,8,1775.0305449954915,4.0
1284,Arabica,Guatemala,2012,Bourbon,Washed / Wet,0,0.0,Green,10,1775.0305449954915,4.0
1285,Arabica,Mexico,2013,Typica,Washed / Wet,0,0.0,Green,7,1700.0,4.0
1286,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,1,0.0,Blue-Green,2,1775.0305449954915,4.0
1287,Arabica,Guatemala,2013,Bourbon,Washed / Wet,1,0.0,Green,1,1310.64,4.0
1288,Arabica,Mexico,2012,Typica,Washed / Wet,3,0.0,Green,11,1140.0,4.0
1289,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,27,1200.0,4.0
1290,Arabica,Mexico,2012,Typica,Washed / Wet,0,0.0,Green,19,1250.0,4.0
1291,Arabica,United States (Hawaii),2012,Hawaiian Kona,Natural / Dry,9,0.0,Green,17,1775.0305449954915,4.0
1292,Arabica,Brazil,2016,Caturra,Washed / Wet,0,1.0,Green,0,1775.0305449954915,4.0
1293,Arabica,Honduras,2014,Pacas,Washed / Wet,1,0.0,Green,16,1350.0,4.0
1294,Arabica,Mexico,2014,Typica,Washed / Wet,1,0.0,Green,1,1200.0,4.0
1295,Arabica,Colombia,2013,Caturra,Natural / Dry,0,0.0,Bluish-Green,15,1775.0305449954915,4.0
1296,Arabica,United States (Hawaii),2014,Hawaiian Kona,Natural / Dry,5,0.0,Green,9,1775.0305449954915,4.0
1297,Arabica,Haiti,2010,Caturra,Washed / Wet,1,0.0,Green,0,1020.0,4.0
1311,Robusta,Uganda,2013,Caturra,Washed / Wet,0,0.0,Green,2,1488.0,7.0
1312,Robusta,India,2017,Caturra,Washed / Wet,0,0.0,Green,2,3170.0,7.0
1313,Robusta,India,2015,Caturra,Washed / Wet,0,0.0,Green,0,1000.0,7.0
1314,Robusta,Uganda,2013,Caturra,Washed / Wet,0,0.0,Green,7,1212.0,7.0
1315,Robusta,Uganda,2013,Caturra,Washed / Wet,0,0.0,Green,3,1250.0,7.0
1316,Robusta,India,2012,Caturra,Washed / Wet,0,0.0,Green,0,3000.0,7.0
1317,Robusta,India,2014,Caturra,Washed / Wet,0,0.0,Green,0,750.0,7.0
1318,Robusta,India,2017,Caturra,Washed / Wet,0,0.0,Bluish-Green,0,3140.0,7.0
1319,Robusta,India,2015,Other,Washed / Wet,0,0.0,Green,0,1000.0,7.0
1320,Robusta,Uganda,2014,Caturra,Washed / Wet,0,0.0,Green,6,1100.0,7.0
1321,Robusta,Uganda,2014,Caturra,Washed / Wet,0,0.0,Green,1,1095.0,7.0
1322,Robusta,India,2015,Other,Natural / Dry,0,0.0,Green,0,1000.0,7.0
1323,Robusta,India,2014,Caturra,Washed / Wet,0,0.0,Green,1,750.0,7.0
1324,Robusta,Uganda,2013,Caturra,Washed / Wet,0,0.0,Green,7,1367.0,7.0
1325,Robusta,Uganda,2014,Caturra,Washed / Wet,0,0.0,Green,2,1488.0,7.0
1326,Robusta,India,2015,Caturra,Washed / Wet,0,0.0,Green,0,1000.0,7.0
1327,Robusta,India,2013,Caturra,Natural / Dry,0,0.0,Blue-Green,0,750.0,6.0
1328,Robusta,Uganda,2013,Caturra,Washed / Wet,0,0.0,Green,1,1600.0,6.0
1329,Robusta,Uganda,2013,Caturra,Washed / Wet,0,0.0,Green,2,1745.0,6.0
1330,Robusta,Uganda,2013,Caturra,Washed / Wet,0,0.0,Green,1,1200.0,6.0
1331,Robusta,India,2014,Caturra,Washed / Wet,0,0.0,Bluish-Green,1,750.0,6.0
1332,Robusta,India,2013,Caturra,Natural / Dry,0,0.0,Green,0,750.0,6.0
1333,Robusta,United States,2012,Arusha,Natural / Dry,0,0.0,Green,0,3000.0,6.0
1334,Robusta,Ecuador,2016,Caturra,Washed / Wet,0,0.0,Blue-Green,1,1775.0305449954915,6.0
1335,Robusta,Ecuador,2016,Caturra,Washed / Wet,0,0.0,Blue-Green,0,40.0,5.0
1336,Robusta,United States,2014,Caturra,Natural / Dry,0,0.0,Green,6,795.0,5.0
1337,Robusta,India,2013,Caturra,Natural / Dry,20,0.0,Green,1,1775.0305449954915,4.0
1338,Robusta,Vietnam,2013,Caturra,Natural / Dry,63,0.0,Green,9,1775.0305449954915,4.0
